CustomerID,Age,ChurnStatus,Zscore_Genderdiff,Zscore_Age_rangediff,Zscore_MaritalStatusdiff,Zscore_IncomeLeveldiff,Gender_M,Age_range_20-30,Age_range_30-40,Age_range_40-50,Age_range_50-60,Age_range_60+,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,Duration_Interation,Markov_Churn_prob,Complaint,Feedback,Inquiry,Resolved,Unresolved,Rolling_7D_Sum,Rolling_7D_0-200,Rolling_7D_200-400,Rolling_7D_400-600,Rolling_7D_600+,Rolling_7D_Books,Rolling_7D_Clothing,Rolling_7D_Electronics,Rolling_7D_Furniture,Rolling_7D_Groceries,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210+,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_310,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_360,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440+,Rolling_7D_Books_bined_Rolling_7D_Books_220+,Rolling_7D_Books_bined_Rolling_7D_Books_80,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_280,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_320,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_380,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_410+,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_80,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_150+,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_40,LoginFrequency,DaysSinceLastLogin,LoginFrequency_Ratio,ServiceUsage_Online Banking,ServiceUsage_Website,LoginCategory_Medium,LoginCategory_High,LoginCategory_VeryHigh
69,60,0,-23.096539171392866,20.95184062015504,0.8601143009037884,33.05130105401849,False,False,False,False,True,False,False,True,False,True,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,48,0.5918367346938775,False,False,False,True,False
70,49,0,-23.096539171392866,6.257337086092729,38.16131641791046,-9.421697848511641,False,False,False,True,False,False,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,291,0.20408163265306123,False,False,False,False,False
71,19,1,-23.096539171392866,2.2382000000000004,-30.394572535514392,33.05130105401849,False,False,False,False,False,False,False,False,False,True,False,82.0,0.22918367830826233,0.0,1.0,1.0,1.0,1.0,172.53,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,136,0.9591836734693877,True,False,False,False,True
72,19,1,-23.096539171392866,2.2382000000000004,-30.394572535514392,-27.049698105218543,False,False,False,False,False,False,False,False,False,False,False,6.0,0.25518101723751463,2.0,0.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,250,0.5102040816326531,True,False,True,False,False
73,57,1,21.89879621763757,20.95184062015504,0.8601143009037884,33.05130105401849,True,False,False,False,True,False,False,True,False,True,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,65,0.4897959183673469,True,False,True,False,False
74,59,0,21.89879621763757,20.95184062015504,-14.640432432432394,33.05130105401849,True,False,False,False,True,False,False,False,True,True,False,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,317.21,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,315,0.8979591836734694,False,False,False,True,False
75,53,1,-23.096539171392866,20.95184062015504,0.8601143009037884,-27.049698105218543,False,False,False,False,True,False,False,True,False,False,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,197,0.24489795918367346,False,False,False,False,False
76,56,1,-23.096539171392866,20.95184062015504,-14.640432432432394,-9.421697848511641,False,False,False,False,True,False,False,False,True,False,True,17.0,0.1929924212342249,1.0,0.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,236,0.10204081632653061,False,True,False,False,False
77,29,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-27.049698105218543,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.06,False,True,False,False,0.0,0.0,0.0,12.77,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,77,0.5918367346938775,True,False,False,True,False
78,64,0,21.89879621763757,3.071478260869576,-14.640432432432394,33.05130105401849,True,False,False,False,False,True,False,False,True,True,False,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,85,0.7142857142857143,False,False,False,True,False
79,36,1,21.89879621763757,-19.06215384615383,38.16131641791046,-27.049698105218543,True,False,True,False,False,False,True,False,False,False,False,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,255,0.46938775510204084,True,False,True,False,False
80,45,0,21.89879621763757,6.257337086092729,-14.640432432432394,-27.049698105218543,True,False,False,True,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,205,0.6530612244897959,False,False,False,True,False
81,18,1,-23.096539171392866,2.2382000000000004,-14.640432432432394,33.05130105401849,False,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,28,0.8163265306122449,False,True,False,True,False
82,32,0,-23.096539171392866,-19.06215384615383,-30.394572535514392,-27.049698105218543,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,237,0.3877551020408163,False,False,True,False,False
83,53,0,21.89879621763757,20.95184062015504,-14.640432432432394,-9.421697848511641,True,False,False,False,True,False,False,False,True,False,True,32.0,0.209352755963068,0.0,2.0,0.0,0.0,2.0,165.4,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,0,0.5102040816326531,False,False,True,False,False
84,30,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-9.421697848511641,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,31,0.9183673469387755,True,False,False,True,False
85,60,0,21.89879621763757,20.95184062015504,38.16131641791046,-27.049698105218543,True,False,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.33,True,False,False,False,0.0,0.0,0.0,0.0,105.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,145,0.7551020408163265,False,False,False,True,False
86,38,0,21.89879621763757,-19.06215384615383,38.16131641791046,33.05130105401849,True,False,True,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,74,0.02040816326530612,False,True,False,False,False
87,29,0,-23.096539171392866,-17.03300532544377,0.8601143009037884,-27.049698105218543,False,True,False,False,False,False,False,True,False,False,False,284.0,0.1929924212342249,1.0,0.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,39,0.8775510204081632,False,True,False,True,False
88,22,0,21.89879621763757,-17.03300532544377,0.8601143009037884,-27.049698105218543,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,326,0.2653061224489796,True,False,False,False,False
89,24,0,21.89879621763757,-17.03300532544377,0.8601143009037884,-9.421697848511641,True,True,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,116,0.24489795918367346,False,False,False,False,False
90,22,0,21.89879621763757,-17.03300532544377,38.16131641791046,-9.421697848511641,True,True,False,False,False,False,True,False,False,False,True,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,215,0.9591836734693877,True,False,False,False,True
91,65,0,-23.096539171392866,3.071478260869576,-14.640432432432394,33.05130105401849,False,False,False,False,False,True,False,False,True,True,False,130.0,0.19321674463828992,0.0,1.0,1.0,1.0,1.0,116.1,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,331,0.8775510204081632,False,False,False,True,False
92,21,0,-23.096539171392866,-17.03300532544377,-30.394572535514392,33.05130105401849,False,True,False,False,False,False,False,False,False,True,False,192.0,0.209352755963068,0.0,1.0,1.0,1.0,1.0,287.91,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,183,0.7551020408163265,False,False,False,True,False
93,30,0,-23.096539171392866,-17.03300532544377,38.16131641791046,33.05130105401849,False,True,False,False,False,False,True,False,False,True,False,183.0,0.1975286889605726,2.0,0.0,0.0,2.0,0.0,124.99,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,76,0.8571428571428571,False,False,False,True,False
94,54,0,21.89879621763757,20.95184062015504,-14.640432432432394,-27.049698105218543,True,False,False,False,True,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,187,0.8367346938775511,False,True,False,True,False
95,58,0,-23.096539171392866,20.95184062015504,0.8601143009037884,-27.049698105218543,False,False,False,False,True,False,False,True,False,False,False,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,194,0.24489795918367346,True,False,False,False,False
96,32,0,-23.096539171392866,-19.06215384615383,-30.394572535514392,-27.049698105218543,False,False,True,False,False,False,False,False,False,False,False,25.0,0.25518101723751463,2.0,0.0,0.0,0.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,307,0.7346938775510204,False,False,False,True,False
97,33,0,21.89879621763757,-19.06215384615383,0.8601143009037884,-27.049698105218543,True,False,True,False,False,False,False,True,False,False,False,117.0,0.1975286889605726,1.0,0.0,1.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,11,0.7755102040816326,False,True,False,True,False
98,38,0,-23.096539171392866,-19.06215384615383,-30.394572535514392,33.05130105401849,False,False,True,False,False,False,False,False,False,True,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,243.02,False,True,False,False,0.0,0.0,243.02,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9,222,0.1836734693877551,False,False,False,False,False
99,53,0,21.89879621763757,20.95184062015504,-14.640432432432394,33.05130105401849,True,False,False,False,True,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,324,0.2857142857142857,True,False,False,False,False
100,41,1,-23.096539171392866,6.257337086092729,38.16131641791046,33.05130105401849,False,False,False,True,False,False,True,False,False,True,False,301.0,0.1975286889605726,1.0,1.0,0.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,212,0.9183673469387755,True,False,False,True,False
101,33,0,-23.096539171392866,-19.06215384615383,0.8601143009037884,-27.049698105218543,False,False,True,False,False,False,False,True,False,False,False,167.0,0.209352755963068,0.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,350,0.7142857142857143,True,False,False,True,False
102,31,0,21.89879621763757,-19.06215384615383,38.16131641791046,-27.049698105218543,True,False,True,False,False,False,True,False,False,False,False,57.0,0.22918367830826233,1.0,1.0,0.0,1.0,1.0,119.17,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,351,0.6530612244897959,True,False,False,True,False
103,39,0,21.89879621763757,-19.06215384615383,-14.640432432432394,33.05130105401849,True,False,True,False,False,False,False,False,True,True,False,89.0,0.22918367830826233,0.0,2.0,0.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,248,0.9387755102040817,False,False,False,False,True
104,66,1,-23.096539171392866,3.071478260869576,-14.640432432432394,-9.421697848511641,False,False,False,False,False,True,False,False,True,False,True,109.0,0.19321674463828992,0.0,0.0,2.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,283,0.061224489795918366,True,False,False,False,False
105,67,0,-23.096539171392866,3.071478260869576,-14.640432432432394,33.05130105401849,False,False,False,False,False,True,False,False,True,True,False,130.0,0.19321674463828992,0.0,0.0,2.0,0.0,2.0,281.05,False,True,False,False,0.0,0.0,0.0,0.0,281.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,30,7,0.6122448979591837,False,True,False,True,False
106,23,0,21.89879621763757,-17.03300532544377,38.16131641791046,-27.049698105218543,True,True,False,False,False,False,True,False,False,False,False,18.0,0.1929924212342249,1.0,0.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,164,1.0,False,False,False,False,True
107,59,1,-23.096539171392866,20.95184062015504,38.16131641791046,-27.049698105218543,False,False,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,338,0.14285714285714285,True,False,False,False,False
108,53,1,21.89879621763757,20.95184062015504,-30.394572535514392,33.05130105401849,True,False,False,False,True,False,False,False,False,True,False,116.0,0.19321674463828992,0.0,1.0,1.0,0.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,282,0.02040816326530612,False,False,False,False,False
109,18,0,21.89879621763757,2.2382000000000004,38.16131641791046,-9.421697848511641,True,False,False,False,False,False,True,False,False,False,True,211.0,0.25518101723751463,1.0,0.0,1.0,0.0,2.0,284.74,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,247,0.40816326530612246,False,False,True,False,False
110,49,1,21.89879621763757,6.257337086092729,38.16131641791046,-9.421697848511641,True,False,False,True,False,False,True,False,False,False,True,119.0,0.22918367830826233,0.0,1.0,1.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,82,0.5102040816326531,False,True,True,False,False
111,23,1,-23.096539171392866,-17.03300532544377,-14.640432432432394,-27.049698105218543,False,True,False,False,False,False,False,False,True,False,False,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,197,0.673469387755102,False,True,False,True,False
112,48,0,-23.096539171392866,6.257337086092729,-30.394572535514392,-27.049698105218543,False,False,False,True,False,False,False,False,False,False,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,338.38,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,76,0.7142857142857143,False,True,False,True,False
113,18,0,-23.096539171392866,2.2382000000000004,38.16131641791046,-27.049698105218543,False,False,False,False,False,False,True,False,False,False,False,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,101.31,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,263,0.8979591836734694,True,False,False,True,False
114,67,0,-23.096539171392866,3.071478260869576,38.16131641791046,33.05130105401849,False,False,False,False,False,True,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,151,0.4897959183673469,False,True,True,False,False
115,68,0,-23.096539171392866,3.071478260869576,-14.640432432432394,-27.049698105218543,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.98,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,101,0.2857142857142857,False,False,False,False,False
