CustomerID,Age,ChurnStatus,Zscore_Genderdiff,Zscore_Age_rangediff,Zscore_MaritalStatusdiff,Zscore_IncomeLeveldiff,Duration_Interation,Markov_Churn_prob,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,Age_range_20-30,Age_range_30-40,Age_range_40-50,Age_range_50-60,Age_range_60+,Rolling_7D_Sum,Rolling_7D_0-200,Rolling_7D_200-400,Rolling_7D_400-600,Rolling_7D_600+,Rolling_7D_Books,Rolling_7D_Clothing,Rolling_7D_Electronics,Rolling_7D_Furniture,Rolling_7D_Groceries,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210+,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_310,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_360,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440+,Rolling_7D_Books_bined_Rolling_7D_Books_220+,Rolling_7D_Books_bined_Rolling_7D_Books_80,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_280,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_320,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_380,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_410+,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_80,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_150+,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_40,LoginFrequency,DaysSinceLastLogin,LoginFrequency_Ratio,ServiceUsage_Online Banking,ServiceUsage_Website,LoginCategory_Medium,LoginCategory_High,LoginCategory_VeryHigh
78,64,0,21.89879621763757,3.071478260869576,-14.640432432432394,33.05130105401849,0.0,0.1932167446382899,True,False,False,True,True,False,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,85,0.7142857142857143,False,False,False,True,False
79,36,1,21.89879621763757,-19.06215384615383,38.16131641791046,-27.049698105218543,0.0,0.1975286889605726,True,True,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,255,0.4693877551020408,True,False,True,False,False
80,45,0,21.89879621763757,6.257337086092729,-14.640432432432394,-27.049698105218543,0.0,0.0,True,False,False,True,False,False,False,False,True,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,205,0.6530612244897959,False,False,False,True,False
81,18,1,-23.096539171392862,2.2382000000000004,-14.640432432432394,33.05130105401849,0.0,0.0,False,False,False,True,True,False,False,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,28,0.8163265306122449,False,True,False,True,False
82,32,0,-23.096539171392862,-19.06215384615383,-30.394572535514392,-27.049698105218543,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,237,0.3877551020408163,False,False,True,False,False
83,53,0,21.89879621763757,20.95184062015504,-14.640432432432394,-9.42169784851164,32.0,0.209352755963068,True,False,False,True,False,True,False,False,False,True,False,165.4,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,0,0.5102040816326531,False,False,True,False,False
84,30,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-9.42169784851164,0.0,0.0,True,False,False,False,False,True,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,31,0.9183673469387756,True,False,False,True,False
85,60,0,21.89879621763757,20.95184062015504,38.16131641791046,-27.049698105218543,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,105.33,True,False,False,False,0.0,0.0,0.0,0.0,105.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,145,0.7551020408163265,False,False,False,True,False
86,38,0,21.89879621763757,-19.06215384615383,38.16131641791046,33.05130105401849,0.0,0.0,True,True,False,False,True,False,False,True,False,False,False,9.19,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,74,0.0204081632653061,False,True,False,False,False
87,29,0,-23.096539171392862,-17.03300532544377,0.8601143009037884,-27.049698105218543,284.0,0.1929924212342249,False,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,39,0.8775510204081632,False,True,False,True,False
88,22,0,21.89879621763757,-17.03300532544377,0.8601143009037884,-27.049698105218543,0.0,0.0,True,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,326,0.2653061224489796,True,False,False,False,False
89,24,0,21.89879621763757,-17.03300532544377,0.8601143009037884,-9.42169784851164,0.0,0.0,True,False,True,False,False,True,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,116,0.2448979591836734,False,False,False,False,False
90,22,0,21.89879621763757,-17.03300532544377,38.16131641791046,-9.42169784851164,0.0,0.1929924212342249,True,True,False,False,False,True,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,215,0.9591836734693876,True,False,False,False,True
91,65,0,-23.096539171392862,3.071478260869576,-14.640432432432394,33.05130105401849,130.0,0.1932167446382899,False,False,False,True,True,False,False,False,False,False,True,116.1,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,331,0.8775510204081632,False,False,False,True,False
92,21,0,-23.096539171392862,-17.03300532544377,-30.394572535514392,33.05130105401849,192.0,0.209352755963068,False,False,False,False,True,False,True,False,False,False,False,287.91,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,183,0.7551020408163265,False,False,False,True,False
93,30,0,-23.096539171392862,-17.03300532544377,38.16131641791046,33.05130105401849,183.0,0.1975286889605726,False,True,False,False,True,False,True,False,False,False,False,124.99,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,76,0.8571428571428571,False,False,False,True,False
94,54,0,21.89879621763757,20.95184062015504,-14.640432432432394,-27.049698105218543,0.0,0.0,True,False,False,True,False,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,187,0.8367346938775511,False,True,False,True,False
95,58,0,-23.096539171392862,20.95184062015504,0.8601143009037884,-27.049698105218543,0.0,0.1975286889605726,False,False,True,False,False,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,194,0.2448979591836734,True,False,False,False,False
96,32,0,-23.096539171392862,-19.06215384615383,-30.394572535514392,-27.049698105218543,25.0,0.2551810172375146,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,307,0.7346938775510204,False,False,False,True,False
97,33,0,21.89879621763757,-19.06215384615383,0.8601143009037884,-27.049698105218543,117.0,0.1975286889605726,True,False,True,False,False,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,11,0.7755102040816326,False,True,False,True,False
98,38,0,-23.096539171392862,-19.06215384615383,-30.394572535514392,33.05130105401849,0.0,0.2291836783082623,False,False,False,False,True,False,False,True,False,False,False,243.02,False,True,False,False,0.0,0.0,243.02,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9,222,0.1836734693877551,False,False,False,False,False
99,53,0,21.89879621763757,20.95184062015504,-14.640432432432394,33.05130105401849,0.0,0.0,True,False,False,True,True,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,324,0.2857142857142857,True,False,False,False,False
100,41,1,-23.096539171392862,6.257337086092729,38.16131641791046,33.05130105401849,301.0,0.1975286889605726,False,True,False,False,True,False,False,False,True,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,212,0.9183673469387756,True,False,False,True,False
101,33,0,-23.096539171392862,-19.06215384615383,0.8601143009037884,-27.049698105218543,167.0,0.209352755963068,False,False,True,False,False,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,350,0.7142857142857143,True,False,False,True,False
102,31,0,21.89879621763757,-19.06215384615383,38.16131641791046,-27.049698105218543,57.0,0.2291836783082623,True,True,False,False,False,False,False,True,False,False,False,119.17,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,351,0.6530612244897959,True,False,False,True,False
103,39,0,21.89879621763757,-19.06215384615383,-14.640432432432394,33.05130105401849,89.0,0.2291836783082623,True,False,False,True,True,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,248,0.9387755102040816,False,False,False,False,True
104,66,1,-23.096539171392862,3.071478260869576,-14.640432432432394,-9.42169784851164,109.0,0.1932167446382899,False,False,False,True,False,True,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,283,0.0612244897959183,True,False,False,False,False
105,67,0,-23.096539171392862,3.071478260869576,-14.640432432432394,33.05130105401849,130.0,0.1932167446382899,False,False,False,True,True,False,False,False,False,False,True,281.05,False,True,False,False,0.0,0.0,0.0,0.0,281.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,30,7,0.6122448979591837,False,True,False,True,False
106,23,0,21.89879621763757,-17.03300532544377,38.16131641791046,-27.049698105218543,18.0,0.1929924212342249,True,True,False,False,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,164,1.0,False,False,False,False,True
107,59,1,-23.096539171392862,20.95184062015504,38.16131641791046,-27.049698105218543,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,338,0.1428571428571428,True,False,False,False,False
108,53,1,21.89879621763757,20.95184062015504,-30.394572535514392,33.05130105401849,116.0,0.1932167446382899,True,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,282,0.0204081632653061,False,False,False,False,False
109,18,0,21.89879621763757,2.2382000000000004,38.16131641791046,-9.42169784851164,211.0,0.2551810172375146,True,True,False,False,False,True,False,False,False,False,False,284.74,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,247,0.4081632653061224,False,False,True,False,False
110,49,1,21.89879621763757,6.257337086092729,38.16131641791046,-9.42169784851164,119.0,0.2291836783082623,True,True,False,False,False,True,False,False,True,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,82,0.5102040816326531,False,True,True,False,False
111,23,1,-23.096539171392862,-17.03300532544377,-14.640432432432394,-27.049698105218543,0.0,0.1932167446382899,False,False,False,True,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,197,0.673469387755102,False,True,False,True,False
112,48,0,-23.096539171392862,6.257337086092729,-30.394572535514392,-27.049698105218543,0.0,0.1929924212342249,False,False,False,False,False,False,False,False,True,False,False,338.38,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,76,0.7142857142857143,False,True,False,True,False
113,18,0,-23.096539171392862,2.2382000000000004,38.16131641791046,-27.049698105218543,0.0,0.2551810172375146,False,True,False,False,False,False,False,False,False,False,False,101.31,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,263,0.8979591836734694,True,False,False,True,False
114,67,0,-23.096539171392862,3.071478260869576,38.16131641791046,33.05130105401849,0.0,0.0,False,True,False,False,True,False,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,151,0.4897959183673469,False,True,True,False,False
115,68,0,-23.096539171392862,3.071478260869576,-14.640432432432394,-27.049698105218543,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,60.98,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,101,0.2857142857142857,False,False,False,False,False
116,54,0,21.89879621763757,20.95184062015504,38.16131641791046,-27.049698105218543,0.0,0.1975286889605726,True,True,False,False,False,False,False,False,False,True,False,157.45,True,False,False,False,157.45,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,133,0.7959183673469388,False,False,False,True,False
117,52,0,-23.096539171392862,20.95184062015504,-14.640432432432394,-27.049698105218543,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,6,0.8979591836734694,True,False,False,True,False
118,66,0,21.89879621763757,3.071478260869576,-30.394572535514392,-9.42169784851164,0.0,0.1932167446382899,True,False,False,False,False,True,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,91,0.6938775510204082,True,False,False,True,False
119,47,1,21.89879621763757,6.257337086092729,-14.640432432432394,-9.42169784851164,38.0,0.2291836783082623,True,False,False,True,False,True,False,False,True,False,False,215.99,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,277,0.3673469387755102,False,False,True,False,False
120,21,0,-23.096539171392862,-17.03300532544377,-14.640432432432394,-27.049698105218543,166.0,0.1975286889605726,False,False,False,True,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,311,0.0408163265306122,True,False,False,False,False
121,52,0,21.89879621763757,20.95184062015504,-30.394572535514392,-9.42169784851164,242.0,0.2551810172375146,True,False,False,False,False,True,False,False,False,True,False,325.01,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,113,0.7755102040816326,False,False,False,True,False
122,60,1,-23.096539171392862,20.95184062015504,0.8601143009037884,-9.42169784851164,0.0,0.2291836783082623,False,False,True,False,False,True,False,False,False,True,False,318.36,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,200,0.3469387755102041,False,False,True,False,False
